RUNER-UP TRS,Dr. Manda Jagan,nath, 403399 ,""
MARGIN  16676 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Nalgonda,"","",No. :13,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 11 , 0 , 0 , 11 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 9 , 0 , 0 , 9 
5. FORFEITED DEPOSIT, 6 , 0 , 0, 6 
II. ELECTORS,"","","",""
1. GENERAL, 745750 , 748189 , 45 ,1493984 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 292 , 67 ,"", 359 
4. TOTAL, 746042 , 748256 , 45 ,1494343 
III. VOTERS,"","","",""
1. GENERAL, 597237 , 583448 , 2 ,1180687 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 10980 
5. TOTAL,"","","",1191667 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  79.75 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1180687 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 9284 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1171403 
4. POSTAL VOTES COUNTED,"","","", 10980 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 2289 
6. VALID POSTAL VOTES,"","","", 8691 
7. TOTAL VALID VOTES POLLED,"","","",1180094 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 9305 
10. TENDERED VOTES,"","","", 2 
V. POLLING STATIONS,"","","",""
NUMBER  1729 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,64 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER INC,Gutha Sukhender, Reddy, 472093 ,""
RUNER-UP TDP,Tera Chinnapa Re,ddy, 278937 ,""
MARGIN  193156 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Bhongir,"","",No. :14,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 15 , 0 , 0 , 15 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 13 , 0 , 0 , 13 
5. FORFEITED DEPOSIT, 11 , 0 , 0, 11 
II. ELECTORS,"","","",""
1. GENERAL, 756662 , 735143 , 58 ,1491863 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 303 , 74 ,"", 377 
4. TOTAL, 756965 , 735217 , 58 ,1492240 
III. VOTERS,"","","",""
1. GENERAL, 620408 , 588076 , 9 ,1208493 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 4245 
5. TOTAL,"","","",1212738 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  81.27 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1208493 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 10869 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1197624 
4. POSTAL VOTES COUNTED,"","","", 4245 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1044 
6. VALID POSTAL VOTES,"","","", 3201 
7. TOTAL VALID VOTES POLLED,"","","",1200825 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 10907 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1825 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,18 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TRS,Dr. Boora Narsaia,h Goud, 448164 ,""
RUNER-UP INC,Komatireddy Rajg,opal Reddy, 417620 ,""
MARGIN  30544 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Warangal,"","",No. :15,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 14 , 0 , 0 , 14 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 12 , 0 , 0 , 12 
5. FORFEITED DEPOSIT, 10 , 0 , 0, 10 
II. ELECTORS,"","","",""
1. GENERAL, 771445 , 765775 , 156 ,1537376 
2. OVERSEAS, 1, 0, 0, 1 
3. SERVICE, 314 , 87 ,"", 401 
4. TOTAL, 771760 , 765862 , 156 ,1537778 
III. VOTERS,"","","",""
1. GENERAL, 590443 , 580206 , 74 ,1170723 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 5930 
5. TOTAL,"","","",1176653 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  76.52 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1170723 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 14007 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1156716 
4. POSTAL VOTES COUNTED,"","","", 5930 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 2049 
6. VALID POSTAL VOTES,"","","", 3881 
7. TOTAL VALID VOTES POLLED,"","","",1160597 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 14034 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1751 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,78 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TRS,Kadiyam Srihari,"", 661639 ,""
RUNER-UP INC,Rajaiah Siricilla,"", 269065 ,""
MARGIN  392574 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Mahabubabad,"","",No. :16,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 17 , 5 , 0 , 22 
2. NOMINATION REJECTED, 1 , 1 , 0 , 2 
3. WITHDRAWN, 3 , 0 , 0 , 3 
4. CONTESTED, 13 , 4 , 0 , 17 
5. FORFEITED DEPOSIT, 10 , 4 , 0, 14 
II. ELECTORS,"","","",""
1. GENERAL, 688007 , 698810 , 79 ,1386896 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 334 , 58 ,"", 392 
4. TOTAL, 688341 , 698868 , 79 ,1387288 
III. VOTERS,"","","",""
1. GENERAL, 560443 , 560406 , 4 ,1120853 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 5765 
5. TOTAL,"","","",1126618 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  81.21 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1120853 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7277 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 1113576 
4. POSTAL VOTES COUNTED,"","","", 5765 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1673 
6. VALID POSTAL VOTES,"","","", 4092 
7. TOTAL VALID VOTES POLLED,"","","", 1117668 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6704 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1670 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,31 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TRS,Prof. Azmeera Se,etaram Naik, 320569 ,""
RUNER-UP INC,P. Balram,"", 285577 ,""
MARGIN  34992 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Khammam,"","",No. :17,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 26 , 1 , 0 , 27 
2. NOMINATION REJECTED, 0 , 0 , 0 , 0 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 26 , 1 , 0 , 27 
5. FORFEITED DEPOSIT, 24 , 1 , 0, 25 
II. ELECTORS,"","","",""
1. GENERAL, 712082 , 727805 , 96 ,1439983 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 228 , 56 ,"", 284 
4. TOTAL, 712310 , 727861 , 96 ,1440267 
III. VOTERS,"","","",""
1. GENERAL, 586887 , 592349 , 0 ,1179236 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 9639 
5. TOTAL,"","","",1188875 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  82.55 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1179236 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7465 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1171771 
4. POSTAL VOTES COUNTED,"","","", 9639 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 2552 
6. VALID POSTAL VOTES,"","","", 7087 
7. TOTAL VALID VOTES POLLED,"","","",1178858 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 4991 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1610 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,95 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
30-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER YSRCP,Ponguleti  Sriniva,sa Reddy, 422434 ,""
RUNER-UP TDP,Nama Nageswara, Rao, 410230 ,""
MARGIN  12204 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Aruku,"","",No. :18,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 10 , 3 , 0 , 13 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 8 , 3 , 0 , 11 
5. FORFEITED DEPOSIT, 8 , 1 , 0, 9 
II. ELECTORS,"","","",""
1. GENERAL, 621521 , 650034 , 81 ,1271636 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 580 , 124 ,"", 704 
4. TOTAL, 622101 , 650158 , 81 ,1272340 
III. VOTERS,"","","",""
1. GENERAL, 450038 , 456802 , 24, 906864 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 6974 
5. TOTAL,"","","", 913838 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  71.82 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 906864 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 19285 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 887579 
4. POSTAL VOTES COUNTED,"","","", 6974 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1471 
6. VALID POSTAL VOTES,"","","", 5503 
7. TOTAL VALID VOTES POLLED,"","","", 893082 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 16532 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1628 ,AVERAGE E,LECTORS PER POLLING ,STATION  7,82 
"DATE(s) OF RE-POLL, IF ANY :","","",13-May-20,14
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"","",2
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER YSRCP,Kothapalli Geetha,"", 413191 ,""
RUNER-UP TDP,Gummidi Sandhy,arani, 321793 ,""
MARGIN  91398 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Srikakulam,"","",No. :19,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 10 , 5 , 0 , 15 
2. NOMINATION REJECTED, 2 , 2 , 0 , 4 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 7 , 3 , 0 , 10 
5. FORFEITED DEPOSIT, 6 , 2 , 0, 8 
II. ELECTORS,"","","",""
1. GENERAL, 701695 , 705839 , 131 ,1407665 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 4652 , 1409 ,"", 6061 
4. TOTAL, 706347 , 707248 , 131 ,1413726 
III. VOTERS,"","","",""
1. GENERAL, 503114 , 543763 , 0 ,1046877 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 7763 
5. TOTAL,"","","",1054640 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  74.60 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1046877 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 8101 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1038776 
4. POSTAL VOTES COUNTED,"","","", 7763 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 562 
6. VALID POSTAL VOTES,"","","", 7201 
7. TOTAL VALID VOTES POLLED,"","","",1045977 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6138 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1812 ,AVERAGE E,LECTORS PER POLLING ,STATION  7,80 
"DATE(s) OF RE-POLL, IF ANY :","","",13-May-20,14
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"","",1
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TDP,Rammohan Naidu, Kinjarapu, 556545 ,""
RUNER-UP YSRCP,Reddy Shanthi,"", 428853 ,""
MARGIN  127692 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Vizianagaram,"","",No. :20,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 8 , 3 , 0 , 11 
2. NOMINATION REJECTED, 0 , 1 , 0 , 1 
3. WITHDRAWN, 0 , 1 , 0 , 1 
4. CONTESTED, 8 , 1 , 0 , 9 
5. FORFEITED DEPOSIT, 6 , 1 , 0, 7 
II. ELECTORS,"","","",""
1. GENERAL, 698998 , 702745 , 113 ,1401856 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1641 , 239 ,"", 1880 
4. TOTAL, 700639 , 702984 , 113 ,1403736 
III. VOTERS,"","","",""
1. GENERAL, 554616 , 564891 , 0, 1119507 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 6108 
5. TOTAL,"","","",1125615 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  80.19 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 1119507 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 10423 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1109084 
4. POSTAL VOTES COUNTED,"","","", 6108 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1404 
6. VALID POSTAL VOTES,"","","", 4704 
7. TOTAL VALID VOTES POLLED,"","","", 1113788 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6528 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1658 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,47 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TDP,Ashok Gajapathi ,Raju Pusapati, 536549 ,""
RUNER-UP YSRCP,Venkata Swetha C,halapathi Kumara , 429638 ,""
"",Krishna Rangarao, Ravu,"",""
MARGIN  106911 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Visakhapatnam,"","",No. :21,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 22 , 4 , 0 , 26 
2. NOMINATION REJECTED, 0 , 0 , 0 , 0 
3. WITHDRAWN, 3 , 1 , 0 , 4 
4. CONTESTED, 19 , 3 , 0 , 22 
5. FORFEITED DEPOSIT, 18 , 2 , 0, 20 
II. ELECTORS,"","","",""
1. GENERAL, 872984 , 847670 , 161 ,1720815 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1925 , 271 ,"", 2196 
4. TOTAL, 874909 , 847941 , 161 ,1723011 
III. VOTERS,"","","",""
1. GENERAL, 583232 , 576946 , 0 ,1160178 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 3404 
5. TOTAL,"","","",1163582 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  67.53 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1160178 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7312 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1152866 
4. POSTAL VOTES COUNTED,"","","", 3404 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 41 
6. VALID POSTAL VOTES,"","","", 3363 
7. TOTAL VALID VOTES POLLED,"","","",1156229 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 7329 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1785 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,65 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kambhampati Ha,ri Babu, 566832 ,""
RUNER-UP YSRCP,Y.S Vijayamma,"", 476344 ,""
MARGIN  90488 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Anakapalli,"","",No. :22,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 8 , 3 , 0 , 11 
2. NOMINATION REJECTED, 1 , 1 , 0 , 2 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 6 , 2 , 0 , 8 
5. FORFEITED DEPOSIT, 4 , 2 , 0, 6 
II. ELECTORS,"","","",""
1. GENERAL, 688110 , 712038 , 64 ,1400212 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 999 , 263 ,"", 1262 
4. TOTAL, 689109 , 712301 , 64 ,1401474 
III. VOTERS,"","","",""
1. GENERAL, 561825 , 582294 , 1 ,1144120 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 5206 
5. TOTAL,"","","",1149326 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  82.01 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1144120 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 8559 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1135561 
4. POSTAL VOTES COUNTED,"","","", 5206 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1299 
6. VALID POSTAL VOTES,"","","", 3907 
7. TOTAL VALID VOTES POLLED,"","","",1139468 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 8604 
10. TENDERED VOTES,"","","", 0 
V. POLLING STATIONS,"","","",""
NUMBER  1584 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,85 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TDP,Muttamsetti Sriniv,asa Rao (Avanthi), 568463 ,""
RUNER-UP YSRCP,Gudivada Amarna,dh, 520531 ,""
MARGIN  47932 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Kakinada,"","",No. :23,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 22 , 4 , 0 , 26 
2. NOMINATION REJECTED, 1 , 1 , 0 , 2 
3. WITHDRAWN, 1 , 1 , 0 , 2 
4. CONTESTED, 20 , 2 , 0 , 22 
5. FORFEITED DEPOSIT, 18 , 2 , 0, 20 
II. ELECTORS,"","","",""
1. GENERAL, 708890 , 708950 , 137 ,1417977 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 213 , 100 ,"", 313 
4. TOTAL, 709103 , 709050 , 137 ,1418290 
III. VOTERS,"","","",""
1. GENERAL, 555263 , 538635 , 35 ,1093933 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 7797 
5. TOTAL,"","","",1101730 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  77.68 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1093933 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 4158 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1089775 
4. POSTAL VOTES COUNTED,"","","", 7797 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1931 
6. VALID POSTAL VOTES,"","","", 5866 
7. TOTAL VALID VOTES POLLED,"","","",1095641 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 4358 
10. TENDERED VOTES,"","","", 14 
V. POLLING STATIONS,"","","",""
NUMBER  1491 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,51 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
07-May-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER TDP,Thota Narasimha,m, 514402 ,""
RUNER-UP YSRCP,Chalamalasetty S,unil, 510971 ,""
MARGIN  3431 ,"","","",""


State/UT :S01,"","",Code :S01,""
Constituency :Amalapuram,"","",No. :24,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 17 , 1 , 0 , 18 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 13 , 1 , 0 , 14 
5. FORFEITED DEPOSIT, 11 , 1 , 0, 12 
II. ELECTORS,"","","",""
1. GENERAL, 682359 , 675065 , 51 ,1357475 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 247 , 143 ,"", 390 
4. TOTAL, 682606 , 675208 , 51 ,1357865 
III. VOTERS,"","","",""
1. GENERAL, 565013 , 548900 , 1, 1113914 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 8072 
5. TOTAL,"","","",1121986 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  82.63 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 1113914 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 5992 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1107922 
4. POSTAL VOTES COUNTED,"","","", 8072 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 1208 
6. VALID POSTAL VOTES,"","","", 6864 
7. TOTAL VALID VOTES POLLED,"","","", 1114786 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6141 
10. TENDERED VOTES,"","","", 3 
V. POLLING STATIONS,"","","",""
NUMBER  1500 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,05 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
